correct,misspelled
knowing,noing
knowledge,knoledge
knowledge,knolewge
knowledge,knowledde
knowledge,knowlede
knowledgeable,knolageable
knowledgeable,knowledable
knowledgeable,knowlegable
label,lable
laboratory,labaratory
laboratory,labarotory
laboratory,labartory
laboratory,labatory
laboratory,laberatory
laboratory,labertory
laboratory,labetory
laboratory,labitory
laboratory,laboatory
laboratory,laboraty
laboratory,laborbtory
laboratory,laboretory
laboratory,laboritory
laboratory,labority
laboratory,laborotory
laboratory,labortary
laboratory,labortory
laboratory,labotorey
laboratory,labritory
laboratory,labroratory
laboratory,labrotory
laboratory,laveratory
laboratory,lavoratory
laboratory,lavortory
laboratory,lavratory
labyrinth,labrynth
ladder,lader
lady,ladey
lady,ladiy
laid,laide
landscape,lanscape
language,langauge
language,languge
language,langwage
lantern,lanturn
large,lage
large,lagre
large,lardge
large,lare
large,larg
large,mlarge
largely,largly
last,larst
last,laste
lately,latly
later,latey
latest,laghtest
latest,laitest
latest,lalest
latest,lastes
latest,lastest
latest,lastet
latest,lateest
latest,lateist
latest,laters
latest,laterst
latest,lates
latest,latesd
latest,latesit
latest,latested
latest,latestest
latest,latet
latest,latetest
latest,latetist
latest,latets
latest,latiest
latest,latist
latest,lattest
latest,latust
latest,laytest
latest,leatest
latest,litest
laugh,lagh
laugh,laghe
laugh,laght
laugh,lagth
laugh,largh
laugh,lauga
laugh,lauge
laugh,laught
laugh,laugth
laugh,lauh
laugh,laulh
laugh,laurght
laugh,lauth
laugh,lugh
laugh,taugh
laughed,laughted
laughs,laughes
laughter,lauger
laundry,loundry
lavatories,lavatries
lavatory,lavertory
lawyer,lawer
leader,leder
leading,leding
leaf,leafe
league,leage
league,leagre
league,leauge
league,legue
leak,leack
learn,larn
learn,learne
learn,lern
learning,learing
learning,learining
learning,learnning
learning,lerning
learnt,larnt
learnt,lean't
learnt,leant
learnt,learn't
learnt,leart
learnt,lernt
leather,lether
leave,leve
leave,levef
leaves,leves
leaving,leaveing
leaving,leving
lecture,lectur
leeds,leds
leeds,leebs
leeds,leed
leeds,leede
leeds,leedes
leeds,lenes
leeway,leaway
left,leaft
left,lerft
legged,leged
legislature,legeslature
leisure,learsure
leisure,leasure
leisure,leissure
leisure,leiusure
leisure,leshure
leisure,lesiure
leisure,lessure
leisure,lesuire
leisure,lesur
leisure,lesure
leisure,lieasure
leisure,lieshure
lemon,leamon
lemon,lemen
lemonade,lemanade
lemonade,lemenade
lend,leand
length,lengh
length,lenth
lenient,leniant
leone,lione
lesson,leason
lesson,leson
lesson,lession
lessons,leasons
lessons,lesons
lessons,lessions
let-down,let_down
letter,leter
letting,leting
level,leavel
level,leval
level,levele
level,lewel
levels,levals
liable,lieable
liable,lyable
liaise,liase
libraries,libraies
library,libraly
library,libray
lieutenant,lieutenent
lifelike,life-like
light,ight
lights,ligh
lights,ligths
likely,likly
likes,liks
lilies,lillies
limit,limet
limited,limitted
linen,linnen
lines,lins
lining,lineing
lining,linning
linoleum,linolium
liquid,licquid
liquid,liqued
liquid,liquide
listen,lisen
listen,lisn
listen,listern
listened,lisend
listings,listsings
lists,lsits
literally,illiteraly
literally,leteralaly
literally,leterally
literally,leterlly
literally,leteruatlly
literally,librally
literally,liesally
literally,litearly
literally,literaley
literally,literalily
literally,literaly
literally,literaraly
literally,literarly
literally,literial
literally,literially
literally,literitally
literally,literlaly
literally,literly
literally,literoly
literally,literrally
literally,literually
literally,litrally
literally,littearly
literally,litterally
literally,litteraly
literally,litterially
literally,litterly
literally,litually
literally,liturally
literally,liturelly
literature,literiture
literature,litriture
little,lettle
little,litl
little,litle
little,littal
little,litte
little,littele
little,littl
lived,livd
livelihood,livelyhood
livelihood,livlihood
lively,livly
lives,lifes
lives,livs
living,liveing
loaned,laoned
loans,lones
local,locar
local,lockl
local,locol
locally,localy
locate,locat
location,loction
lock,loack
locked,lockd
lodge,loadg
lodge,lodeg
lodge,lodege
lodge,loder
lodge,logde
lodge,loged
lodge,logen
lodge,loige
lodge,looge
logarithm,logarihm
lonely,lownly
lonesome,lomesome
lonesome,lonsome
longer,loger
looking,loking
looking,looing
looking,lookin
looks,lookes
losers,loosers
losing,loseing
losing,lossing
lost,loast
lost,loest
lost,loost
lost,lorst
lost,losst
lost,losted
lost,losth
lots,losts
lots,lotes
loud,loucd
loud,loued
loud,lould
loud,lound
loud,lourd
loud-mouth,loud_mouth
loved,lovd
loved,luved
lovely,lovley
lovely,lovly
loving,loveing
lower,louer
lowest,loest
luckily,luckeley
luckily,luckerly
luckily,luckly
lucky,luckey
lucky,luky
lumber,lomber
lumber,luber
lunar,lunur
lunch-hour,lunchhour
luncheon,lunchen
luncheon,lunchon
mache,mashe
machine,machane
machine,machein
machine,macheine
machine,machian
machine,machiene
machine,macine
machine,manchine
machine,mashine
machine,matchine
machine,mechine
machine,merchine
machine,micshine
machinery,machinary
magazine,magazen
magazine,magerzine
magazine,magizine
magical,majical
magnificent,amognifisent
magnificent,macknifisent
magnificent,macnifacent
magnificent,macnifcent
magnificent,macnifecent
magnificent,macniffecent
magnificent,macnificent
magnificent,madnifisent
magnificent,mafnificent
magnificent,magaficent
magnificent,magenifent
magnificent,magfinent
magnificent,magicent
magnificent,magifacent
magnificent,magifce
magnificent,magificent
magnificent,maginficant
magnificent,maginficent
magnificent,maginificant
magnificent,maginificent
magnificent,magmificant
magnificent,magnaficent
magnificent,magneficant
magnificent,magneficent
magnificent,magnefisent
magnificent,magneicent
magnificent,magnesficient
magnificent,magnicfent
magnificent,magnicificent
magnificent,magnicifient
magnificent,magniefecent
magnificent,magnieficent
magnificent,magnifacent
magnificent,magnifacet
magnificent,magnifactent
magnificent,magnifasent
magnificent,magnifasint
magnificent,magnifatcent
magnificent,magnifcant
magnificent,magnifcent
magnificent,magnifecen
magnificent,magnifecent
magnificent,magnifecient
magnificent,magnifecint
magnificent,magnifercent
magnificent,magnifersent
magnificent,magnifesant
magnificent,magnifesent
magnificent,magnifest
magnificent,magnifet
magnificent,magniffcent
magnificent,magniffecent
magnificent,magniffesunt
magnificent,magniffiance
magnificent,magnifficent
magnificent,magnifhent
magnificent,magnificant
magnificent,magnificante
magnificent,magnificate
magnificent,magnificeint
magnificent,magnificen
magnificent,magnificense
magnificent,magnificiant
magnificent,magnificiante
magnificent,magnificience
magnificent,magnificient
magnificent,magnificint
magnificent,magnificunt
magnificent,magnifiecent
magnificent,magnifince
magnificent,magnifinset
magnificent,magnifisance
magnificent,magnifisant
magnificent,magnifisante
magnificent,magnifiscant
magnificent,magnifiscent
magnificent,magnifisen
magnificent,magnifisence
magnificent,magnifisend
magnificent,magnifisent
magnificent,magnifist
magnificent,magnifisunt
magnificent,magnifit
magnificent,magnifitent
magnificent,magnifocent
magnificent,magnifscent
magnificent,magnifsent
magnificent,magnifsint
magnificent,magnifsit
magnificent,magnigicient
magnificent,magnisfcent
magnificent,magnisivent
magnificent,magniucent
magnificent,magnivicent
magnificent,mancificent
magnificent,mangnicet
magnificent,mangnicfent
magnificent,manificent
magnificent,manisient
magnificent,megneficent
magnificent,mgnificent
magnificent,pmagnicificant
mainly,mianly
maintain,mantain
maintenance,mainenance
majority,majorty
makes,maks
making,macking
making,makeing
malnutrition,manutriction
mammoth,mamoth
manageable,managable
managed,manged
management,manegment
manager,maneger
manipulation,maniputaltation
mankind,manknd
manner,amnner
manner,maner
mannered,manerd
manners,maners
manually,manualy
manufactories,manufacturies
manufacture,manafacture
manufacturing,manufactoring
many,manny
maple,mapel
marble,marable
marble,marbel
marbles,marables
marbles,marballs
margarine,magerine
margin,margain
margin,margen
margin,margine
marriage,marrige
married,marid
married,maried
married,marriad
married,marride
marvel,marval
marvelous,marvalous
marvelous,marvellous
masculine,masculin
masterpiece,masterpice
matchboxes,match_boxes
matches,maches
material,materiel
material,matieral
materially,maiteraly
materially,martirilly
materially,matarially
materially,matearealy
materially,matearilly
materially,mateiraly
materially,mateirialy
materially,matenaly
materially,materally
materially,materaly
materially,materely
materially,materialey
materially,materialily
materially,materialling
materially,materialty
materially,materialy
materially,materiary
materially,materielly
materially,materilay
materially,materiley
materially,materili
materially,materily
materially,materiolty
materially,materley
materially,materly
materially,matiallity
materially,matieraley
materially,matierally
materially,matieraly
materially,matierial
materially,matierially
materially,matirally
materially,matiraly
materially,matirial
materially,matirially
materially,matirialy
materially,matrial
materially,matrially
materially,matrielly
materially,matterally
materially,matterially
materially,matterialy
materially,maturally
materially,matureally
materially,maturially
materially,merterially
materially,mertilly
materially,meterally
materially,meterially
materially,meterialy
materially,metirially
materially,metrially
materially,miteraly
materially,miterialy
materially,mterially
mathematically,mathematicaly
mathematics,matamatics
mathematics,matathmatics
mathematics,matematics
mathematics,math-matics
mathematics,mathamactics
mathematics,mathamatic
mathematics,mathamatices
mathematics,mathamatick
mathematics,mathametics
mathematics,mathatich
mathematics,mathemathics
mathematics,mathematicts
mathematics,mathemectics
mathematics,mathemtics
mathematics,mathenmatics
mathematics,mathermatics
mathematics,mathimatic
mathematics,mathimatics
mathematics,mathlematics
mathematics,mathmantics
mathematics,mathmatecs
mathematics,mathmatic
mathematics,mathmatics
mathematics,mathmetatic
mathematics,mathmetic
mathematics,mathmetics
mathematics,mathymatices
mathematics,matimatics
mathematics,matmatic
mathematics,maythmatic
mathematics,methematic
maths,mathe's
maths,mathes
matter,matr
mattress,matress
mattress,mattres
maudlin,mauldin
maybe,mabe
maybe,may_be
maypole,may_pole
meadow,medow
means,meens
means,mens
meant,ment
meantime,mentime
meanwhile,meanwile
measure,mesure
measured,mesured
mechanic,macanic
mechanical,machanical
medal,medel
medal,medle
medicine,medecine
medicine,medicen
medicine,medicene
medicine,medicin
medium,mediam
meeting,meating
meeting,meetin
meeting,meetting
megabytes,egabytes
melancholy,malencholy
melancholy,melanchaly
melancholy,melanchohy
melancholy,melanchole
melancholy,melancholly
melancholy,melancohly
melancholy,melancoley
melancholy,melancolly
melancholy,melancoly
melancholy,melchomly
melancholy,melchonly
melancholy,melchonoly
melancholy,melecholy
melancholy,melencholly
melancholy,melencholy
melancholy,melencolhy
melancholy,melencolly
melancholy,melencoloy
melancholy,melencoly
melancholy,melincoly
melancholy,mellancholy
melancholy,mellancolly
melancholy,mellancoly
melancholy,mellencholly
melancholy,mellencholy
melancholy,melliancoly
melancholy,melloncholy
melancholy,melloncoly
melancholy,melocholly
melancholy,melocholy
melancholy,meloncholly
melancholy,meloncholy
melancholy,meloncly
melancholy,meloncol
melancholy,meloncolly
melancholy,meloncoly
melancholy,mencholy
melancholy,mencolly
melancholy,menloncholy
melancholy,mlencoly
member,menber
members,menbers
memorable,memerable
memorandum,manorandum
memorandum,memandum
memorandum,memarandum
memorandum,memerandom
memorandum,memmorandem
memorandum,memmorandom
memorandum,memmorandum
memorandum,memoraandum
memorandum,memoradum
memorandum,memoramdom
memorandum,memorandam
memorandum,memorandem
memorandum,memorandiam
memorandum,memorandim
memorandum,memorandium
memorandum,memorandom
memorandum,memorandumm
memorandum,memorandun
memorandum,memoraniam
memorandum,memoranum
memorandum,memorardum
memorandum,memordanium
memorandum,memorendum
memorandum,memorndum
memorandum,memorrandom
memorandum,memorrandum
memorandum,memradum
memorandum,menoradum
memorandum,menorandom
memorandum,menorandum
memorandum,menorrandum
memorandum,morandum
memories,memeries
memories,memeris
memories,memeroies
memories,memerories
memories,memmories
memories,memoaries
memories,memoiries
memories,memoraries
memories,memordies
memories,memoreres
memories,memoreys
memories,memorie's
memories,memorries
memories,memoryes
memories,memorys
memories,memouries
memories,memuries
memories,mermiores
memories,mermories
memories,merores
memories,merories
memories,merries
memories,momories
memory,memery
memory,memmory
memory,memorey
memory,mentmory
memory,meory
mentally,mentaley
mentioned,mentiond
mercenary,mercanery
merchant,merchent
merchantmen,merchantment
merely,mearly
merely,merly
merit,merrit
message,mesage
metal,metel
metal,metle
meteorological,meterological
method,methed
meths-powered,meths_powered
metropolitan,metropolitian
microscopic,mircroscopic
middle,middal
middle,midle
middle-aged,middle_age
midnight,midnigth
might,maiht
mighty,mity
mild,miled
military,milatary
military,militery
milk,milke
millennium,milenium
millinery,millinary
million,millon
millionaire,million_air
millionaire,million_ear
millionaire,millionere
millionaire,millionnaire
millions,milons
mind,minde
miniaturized,minaturised
minimum,menimum
minimum,mimimium
minimum,mimimum
minimum,mimnimum
minimum,mimum
minimum,minamum
minimum,minamume
minimum,minemum
minimum,minimim
minimum,minimium
minimum,minimom
minimum,minimuim
minimum,minimume
minimum,minimumn
minimum,minimun
